reservoir,storage,capacity,pct_capacity,date
"Grassy Lake",8229,15200,54.1,02/2006,wy
"Grassy Lake",8473,15200,55.7,03/2006,wy
"Grassy Lake",8887,15200,58.5,04/2006,wy
"Grassy Lake",11461,15200,75.4,05/2006,wy
"Grassy Lake",14793,15200,97.3,06/2006,wy
"Grassy Lake",13489,15200,88.7,07/2006,wy
"Grassy Lake",10486,15200,69,08/2006,wy
"Grassy Lake",10424,15200,68.6,09/2006,wy
"Grassy Lake",10671,15200,70.2,10/2006,wy
"Grassy Lake",11118,15200,73.1,11/2006,wy
"Grassy Lake",11562,15200,76.1,12/2006,wy
"Grassy Lake",11956,15200,78.7,01/2007,wy
"Grassy Lake",12208,15200,80.3,02/2007,wy
"Grassy Lake",12474,15200,82.1,03/2007,wy
"Grassy Lake",12909,15200,84.9,04/2007,wy
"Grassy Lake",14701,15200,96.7,05/2007,wy
"Grassy Lake",15058,15200,99.1,06/2007,wy
"Grassy Lake",13487,15200,88.7,07/2007,wy
"Grassy Lake",12141,15200,79.9,08/2007,wy
"Grassy Lake",12045,15200,79.2,09/2007,wy
"Grassy Lake",12214,15200,80.4,10/2007,wy
"Grassy Lake",12481,15200,82.1,11/2007,wy
"Grassy Lake",12807,15200,84.3,12/2007,wy
"Grassy Lake",13094,15200,86.1,01/2008,wy
"Grassy Lake",13359,15200,87.9,02/2008,wy
"Grassy Lake",13566,15200,89.3,03/2008,wy
"Grassy Lake",13777,15200,90.6,04/2008,wy
"Grassy Lake",14404,15200,94.8,05/2008,wy
"Grassy Lake",15310,15200,100.7,06/2008,wy
"Grassy Lake",15188,15200,99.9,07/2008,wy
"Grassy Lake",14724,15200,96.9,08/2008,wy
"Grassy Lake",12551,15200,82.6,09/2008,wy
"Grassy Lake",12182,15200,80.1,10/2008,wy
"Grassy Lake",12358,15200,81.3,11/2008,wy
"Grassy Lake",12543,15200,82.5,12/2008,wy
"Grassy Lake",12834,15200,84.4,01/2009,wy
"Grassy Lake",12986,15200,85.4,02/2009,wy
"Grassy Lake",13149,15200,86.5,03/2009,wy
"Grassy Lake",13359,15200,87.9,04/2009,wy
"Grassy Lake",14262,15200,93.8,05/2009,wy
"Grassy Lake",14968,15200,98.5,06/2009,wy
"Grassy Lake",15216,15200,100.1,07/2009,wy
"Grassy Lake",14323,15200,94.2,08/2009,wy
"Grassy Lake",12056,15200,79.3,09/2009,wy
"Grassy Lake",12059,15200,79.3,10/2009,wy
"Grassy Lake",12217,15200,80.4,11/2009,wy
"Grassy Lake",12366,15200,81.4,12/2009,wy
"Grassy Lake",12570,15200,82.7,01/2010,wy
"Grassy Lake",12738,15200,83.8,02/2010,wy
"Grassy Lake",12826,15200,84.4,03/2010,wy
"Grassy Lake",13091,15200,86.1,04/2010,wy
"Grassy Lake",14085,15200,92.7,05/2010,wy
"Grassy Lake",15129,15200,99.5,06/2010,wy
"Grassy Lake",14519,15200,95.5,07/2010,wy
"Grassy Lake",11562,15200,76.1,08/2010,wy
"Grassy Lake",11804,15200,77.7,09/2010,wy
"Grassy Lake",12066,15200,79.4,10/2010,wy
"Grassy Lake",12303,15200,80.9,11/2010,wy
"Grassy Lake",12600,15200,82.9,12/2010,wy
"Grassy Lake",12882,15200,84.8,01/2011,wy
"Grassy Lake",13076,15200,86,02/2011,wy
"Grassy Lake",13316,15200,87.6,03/2011,wy
"Grassy Lake",13618,15200,89.6,04/2011,wy
"Grassy Lake",14302,15200,94.1,05/2011,wy
"Grassy Lake",15267,15200,100.4,06/2011,wy
"Grassy Lake",14976,15200,98.5,07/2011,wy
"Grassy Lake",14239,15200,93.7,08/2011,wy
"Grassy Lake",11494,15200,75.6,09/2011,wy
"Grassy Lake",11323,15200,74.5,10/2011,wy
"Grassy Lake",11506,15200,75.7,11/2011,wy
"Grassy Lake",11675,15200,76.8,12/2011,wy
"Grassy Lake",11932,15200,78.5,01/2012,wy
"Grassy Lake",12171,15200,80.1,02/2012,wy
"Grassy Lake",12389,15200,81.5,03/2012,wy
"Grassy Lake",12743,15200,83.8,04/2012,wy
"Grassy Lake",14531,15200,95.6,05/2012,wy
"Grassy Lake",15286,15200,100.6,06/2012,wy
"Grassy Lake",15203,15200,100,07/2012,wy
"Grassy Lake",15160,15200,99.7,08/2012,wy
"Grassy Lake",14335,15200,94.3,09/2012,wy
"Grassy Lake",12040,15200,79.2,10/2012,wy
"Grassy Lake",12084,15200,79.5,11/2012,wy
"Grassy Lake",12391,15200,81.5,12/2012,wy
"Grassy Lake",12589,15200,82.8,01/2013,wy
"Grassy Lake",12777,15200,84.1,02/2013,wy
"Grassy Lake",12955,15200,85.2,03/2013,wy
"Grassy Lake",13175,15200,86.7,04/2013,wy
"Grassy Lake",14472,15200,95.2,05/2013,wy
"Grassy Lake",15244,15200,100.3,06/2013,wy
"Grassy Lake",14019,15200,92.2,07/2013,wy
"Grassy Lake",12315,15200,81,08/2013,wy
"Grassy Lake",12476,15200,82.1,09/2013,wy
"Grassy Lake",12650,15200,83.2,10/2013,wy
"Grassy Lake",12828,15200,84.4,11/2013,wy
"Grassy Lake",13047,15200,85.8,12/2013,wy
"Grassy Lake",13268,15200,87.3,01/2014,wy
"Grassy Lake",13539,15200,89.1,02/2014,wy
"Grassy Lake",13830,15200,91,03/2014,wy
"Grassy Lake",14097,15200,92.7,04/2014,wy
"Grassy Lake",14245,15200,93.7,05/2014,wy
"Grassy Lake",15012,15200,98.8,06/2014,wy
"Grassy Lake",15207,15200,100,07/2014,wy
"Grassy Lake",15161,15200,99.7,08/2014,wy
"Grassy Lake",12648,15200,83.2,09/2014,wy
"Grassy Lake",11805,15200,77.7,10/2014,wy
"Grassy Lake",12012,15200,79,11/2014,wy
"Grassy Lake",12321,15200,81.1,12/2014,wy
"Grassy Lake",12611,15200,83,01/2015,wy
"Grassy Lake",12828,15200,84.4,02/2015,wy
"Grassy Lake",12972,15200,85.3,03/2015,wy
"Grassy Lake",13361,15200,87.9,04/2015,wy
"Grassy Lake",15068,15200,99.1,05/2015,wy
"Grassy Lake",15195,15200,100,06/2015,wy
"Grassy Lake",12718,15200,83.7,07/2015,wy
"Grassy Lake",12339,15200,81.2,08/2015,wy
"Grassy Lake",12020,15200,79.1,09/2015,wy
"Grassy Lake",12160,15200,80,10/2015,wy
"Grassy Lake",12368,15200,81.4,11/2015,wy
"Grassy Lake",12632,15200,83.1,12/2015,wy
"Grassy Lake",12936,15200,85.1,01/2016,wy
"Grassy Lake",13189,15200,86.8,02/2016,wy
"Grassy Lake",13416,15200,88.3,03/2016,wy
"Grassy Lake",13759,15200,90.5,04/2016,wy
"Grassy Lake",14899,15200,98,05/2016,wy
"Grassy Lake",15244,15200,100.3,06/2016,wy
"Grassy Lake",13245,15200,87.1,07/2016,wy
"Grassy Lake",12084,15200,79.5,08/2016,wy
"Grassy Lake",12159,15200,80,09/2016,wy
"Grassy Lake",12503,15200,82.3,10/2016,wy
"Grassy Lake",13073,15200,86,11/2016,wy
"Grassy Lake",13542,15200,89.1,12/2016,wy
"Grassy Lake",13966,15200,91.9,01/2017,wy
"Grassy Lake",14331,15200,94.3,02/2017,wy
"Grassy Lake",14499,15200,95.4,03/2017,wy
"Grassy Lake",12982,15200,85.4,04/2017,wy
"Jackson Lake",639863,847000,75.5,01/2000,wy
"Jackson Lake",649593,847000,76.7,02/2000,wy
"Jackson Lake",655565,847000,77.4,03/2000,wy
"Jackson Lake",673445,847000,79.5,04/2000,wy
"Jackson Lake",781597,847000,92.3,05/2000,wy
"Jackson Lake",841376,847000,99.3,06/2000,wy
"Jackson Lake",818592,847000,96.6,07/2000,wy
"Jackson Lake",748773,847000,88.4,08/2000,wy
"Jackson Lake",676904,847000,79.9,09/2000,wy
"Jackson Lake",643521,847000,76,10/2000,wy
"Jackson Lake",638424,847000,75.4,11/2000,wy
"Jackson Lake",636287,847000,75.1,12/2000,wy
"Jackson Lake",636349,847000,75.1,01/2001,wy
"Jackson Lake",636571,847000,75.2,02/2001,wy
"Jackson Lake",638644,847000,75.4,03/2001,wy
"Jackson Lake",647884,847000,76.5,04/2001,wy
"Jackson Lake",714707,847000,84.4,05/2001,wy
"Jackson Lake",728057,847000,86,06/2001,wy
"Jackson Lake",608763,847000,71.9,07/2001,wy
"Jackson Lake",396045,847000,46.8,08/2001,wy
"Jackson Lake",193846,847000,22.9,09/2001,wy
"Jackson Lake",117621,847000,13.9,10/2001,wy
"Jackson Lake",123972,847000,14.6,11/2001,wy
"Jackson Lake",132684,847000,15.7,12/2001,wy
"Jackson Lake",141429,847000,16.7,01/2002,wy
"Jackson Lake",150043,847000,17.7,02/2002,wy
"Jackson Lake",159920,847000,18.9,03/2002,wy
"Jackson Lake",186389,847000,22,04/2002,wy
"Jackson Lake",315693,847000,37.3,05/2002,wy
"Jackson Lake",614233,847000,72.5,06/2002,wy
"Jackson Lake",641391,847000,75.7,07/2002,wy
"Jackson Lake",484319,847000,57.2,08/2002,wy
"Jackson Lake",301599,847000,35.6,09/2002,wy
"Jackson Lake",228174,847000,26.9,10/2002,wy
"Jackson Lake",233650,847000,27.6,11/2002,wy
"Jackson Lake",239893,847000,28.3,12/2002,wy
"Jackson Lake",252338,847000,29.8,01/2003,wy
"Jackson Lake",270055,847000,31.9,02/2003,wy
"Jackson Lake",285184,847000,33.7,03/2003,wy
"Jackson Lake",311817,847000,36.8,04/2003,wy
"Jackson Lake",430132,847000,50.8,05/2003,wy
"Jackson Lake",733446,847000,86.6,06/2003,wy
"Jackson Lake",706068,847000,83.4,07/2003,wy
"Jackson Lake",461498,847000,54.5,08/2003,wy
"Jackson Lake",223930,847000,26.4,09/2003,wy
"Jackson Lake",115191,847000,13.6,10/2003,wy
"Jackson Lake",119809,847000,14.1,11/2003,wy
"Jackson Lake",134383,847000,15.9,12/2003,wy
"Jackson Lake",152400,847000,18,01/2004,wy
"Jackson Lake",166441,847000,19.7,02/2004,wy
"Jackson Lake",177658,847000,21,03/2004,wy
"Jackson Lake",219703,847000,25.9,04/2004,wy
"Jackson Lake",377569,847000,44.6,05/2004,wy
"Jackson Lake",397491,847000,46.9,06/2004,wy
"Jackson Lake",332828,847000,39.3,07/2004,wy
"Jackson Lake",235576,847000,27.8,08/2004,wy
"Jackson Lake",124411,847000,14.7,09/2004,wy
"Jackson Lake",87065,847000,10.3,10/2004,wy
"Jackson Lake",102470,847000,12.1,11/2004,wy
"Jackson Lake",113083,847000,13.4,12/2004,wy
"Jackson Lake",127616,847000,15.1,01/2005,wy
"Jackson Lake",138601,847000,16.4,02/2005,wy
"Jackson Lake",148770,847000,17.6,03/2005,wy
"Jackson Lake",168507,847000,19.9,04/2005,wy
"Jackson Lake",311153,847000,36.7,05/2005,wy
"Jackson Lake",514761,847000,60.8,06/2005,wy
"Jackson Lake",520618,847000,61.5,07/2005,wy
"Jackson Lake",456904,847000,53.9,08/2005,wy
"Jackson Lake",379930,847000,44.9,09/2005,wy
"Jackson Lake",342326,847000,40.4,10/2005,wy
"Jackson Lake",356892,847000,42.1,11/2005,wy
"Jackson Lake",371413,847000,43.9,12/2005,wy
"Jackson Lake",393038,847000,46.4,01/2006,wy
"Jackson Lake",407905,847000,48.2,02/2006,wy
"Jackson Lake",416051,847000,49.1,03/2006,wy
"Jackson Lake",438625,847000,51.8,04/2006,wy
"Jackson Lake",638080,847000,75.3,05/2006,wy
"Jackson Lake",835012,847000,98.6,06/2006,wy
"Jackson Lake",831535,847000,98.2,07/2006,wy
"Jackson Lake",759288,847000,89.6,08/2006,wy
"Jackson Lake",675827,847000,79.8,09/2006,wy
"Jackson Lake",632331,847000,74.7,10/2006,wy
"Jackson Lake",634073,847000,74.9,11/2006,wy
"Jackson Lake",634576,847000,74.9,12/2006,wy
"Jackson Lake",636449,847000,75.1,01/2007,wy
"Jackson Lake",634664,847000,74.9,02/2007,wy
"Jackson Lake",634815,847000,74.9,03/2007,wy
"Jackson Lake",649753,847000,76.7,04/2007,wy
"Jackson Lake",789794,847000,93.2,05/2007,wy
"Jackson Lake",832392,847000,98.3,06/2007,wy
"Jackson Lake",760360,847000,89.8,07/2007,wy
"Jackson Lake",610467,847000,72.1,08/2007,wy
"Jackson Lake",379963,847000,44.9,09/2007,wy
"Jackson Lake",270791,847000,32,10/2007,wy
"Jackson Lake",290144,847000,34.3,11/2007,wy
"Jackson Lake",302138,847000,35.7,12/2007,wy
"Jackson Lake",310531,847000,36.7,01/2008,wy
"Jackson Lake",328123,847000,38.7,02/2008,wy
"Jackson Lake",341855,847000,40.4,03/2008,wy
"Jackson Lake",353484,847000,41.7,04/2008,wy
"Jackson Lake",451157,847000,53.3,05/2008,wy
"Jackson Lake",752297,847000,88.8,06/2008,wy
"Jackson Lake",836415,847000,98.8,07/2008,wy
"Jackson Lake",769964,847000,90.9,08/2008,wy
"Jackson Lake",677977,847000,80,09/2008,wy
"Jackson Lake",638280,847000,75.4,10/2008,wy
"Jackson Lake",637669,847000,75.3,11/2008,wy
"Jackson Lake",635876,847000,75.1,12/2008,wy
"Jackson Lake",645065,847000,76.2,01/2009,wy
"Jackson Lake",644862,847000,76.1,02/2009,wy
"Jackson Lake",646339,847000,76.3,03/2009,wy
"Jackson Lake",657337,847000,77.6,04/2009,wy
"Jackson Lake",671682,847000,79.3,05/2009,wy
"Jackson Lake",815015,847000,96.2,06/2009,wy
"Jackson Lake",822888,847000,97.2,07/2009,wy
"Jackson Lake",772786,847000,91.2,08/2009,wy
"Jackson Lake",695407,847000,82.1,09/2009,wy
"Jackson Lake",637041,847000,75.2,10/2009,wy
"Jackson Lake",633279,847000,74.8,11/2009,wy
"Jackson Lake",629131,847000,74.3,12/2009,wy
"Jackson Lake",629193,847000,74.3,01/2010,wy
"Jackson Lake",629101,847000,74.3,02/2010,wy
"Jackson Lake",628882,847000,74.2,03/2010,wy
"Jackson Lake",638582,847000,75.4,04/2010,wy
"Jackson Lake",686649,847000,81.1,05/2010,wy
"Jackson Lake",828947,847000,97.9,06/2010,wy
"Jackson Lake",814789,847000,96.2,07/2010,wy
"Jackson Lake",745925,847000,88.1,08/2010,wy
"Jackson Lake",678897,847000,80.2,09/2010,wy
"Jackson Lake",643436,847000,76,10/2010,wy
"Jackson Lake",646757,847000,76.4,11/2010,wy
"Jackson Lake",653588,847000,77.2,12/2010,wy
"Jackson Lake",660416,847000,78,01/2011,wy
"Jackson Lake",658693,847000,77.8,02/2011,wy
"Jackson Lake",658534,847000,77.7,03/2011,wy
"Jackson Lake",629599,847000,74.3,04/2011,wy
"Jackson Lake",441085,847000,52.1,05/2011,wy
"Jackson Lake",510662,847000,60.3,06/2011,wy
"Jackson Lake",832197,847000,98.3,07/2011,wy
"Jackson Lake",810225,847000,95.7,08/2011,wy
"Jackson Lake",702084,847000,82.9,09/2011,wy
"Jackson Lake",626772,847000,74,10/2011,wy
"Jackson Lake",625803,847000,73.9,11/2011,wy
"Jackson Lake",627602,847000,74.1,12/2011,wy
"Jackson Lake",633842,847000,74.8,01/2012,wy
"Jackson Lake",638742,847000,75.4,02/2012,wy
"Jackson Lake",642748,847000,75.9,03/2012,wy
"Jackson Lake",672521,847000,79.4,04/2012,wy
"Jackson Lake",779835,847000,92.1,05/2012,wy
"Jackson Lake",840281,847000,99.2,06/2012,wy
"Jackson Lake",809135,847000,95.5,07/2012,wy
"Jackson Lake",716789,847000,84.6,08/2012,wy
"Jackson Lake",614297,847000,72.5,09/2012,wy
"Jackson Lake",579576,847000,68.4,10/2012,wy
"Jackson Lake",587875,847000,69.4,11/2012,wy
"Jackson Lake",604564,847000,71.4,12/2012,wy
"Jackson Lake",614646,847000,72.6,01/2013,wy
"Jackson Lake",619817,847000,73.2,02/2013,wy
"Jackson Lake",625163,847000,73.8,03/2013,wy
"Jackson Lake",638369,847000,75.4,04/2013,wy
"Jackson Lake",735071,847000,86.8,05/2013,wy
"Jackson Lake",796301,847000,94,06/2013,wy
"Jackson Lake",634612,847000,74.9,07/2013,wy
"Jackson Lake",411499,847000,48.6,08/2013,wy
"Jackson Lake",229930,847000,27.1,09/2013,wy
"Jackson Lake",151244,847000,17.9,10/2013,wy
"Jackson Lake",162793,847000,19.2,11/2013,wy
"Jackson Lake",176132,847000,20.8,12/2013,wy
"Jackson Lake",190192,847000,22.5,01/2014,wy
"Jackson Lake",211024,847000,24.9,02/2014,wy
"Jackson Lake",235658,847000,27.8,03/2014,wy
"Jackson Lake",263735,847000,31.1,04/2014,wy
"Jackson Lake",424312,847000,50.1,05/2014,wy
"Jackson Lake",767236,847000,90.6,06/2014,wy
"Jackson Lake",816432,847000,96.4,07/2014,wy
"Jackson Lake",743452,847000,87.8,08/2014,wy
"Jackson Lake",670323,847000,79.1,09/2014,wy
"Jackson Lake",641189,847000,75.7,10/2014,wy
"Jackson Lake",643721,847000,76,11/2014,wy
"Jackson Lake",649774,847000,76.7,12/2014,wy
"Jackson Lake",650477,847000,76.8,01/2015,wy
"Jackson Lake",649302,847000,76.7,02/2015,wy
"Jackson Lake",643863,847000,76,03/2015,wy
"Jackson Lake",663975,847000,78.4,04/2015,wy
"Jackson Lake",802639,847000,94.8,05/2015,wy
"Jackson Lake",828229,847000,97.8,06/2015,wy
"Jackson Lake",768882,847000,90.8,07/2015,wy
"Jackson Lake",684557,847000,80.8,08/2015,wy
"Jackson Lake",596392,847000,70.4,09/2015,wy
"Jackson Lake",548089,847000,64.7,10/2015,wy
"Jackson Lake",549133,847000,64.8,11/2015,wy
"Jackson Lake",552186,847000,65.2,12/2015,wy
"Jackson Lake",559210,847000,66,01/2016,wy
"Jackson Lake",563907,847000,66.6,02/2016,wy
"Jackson Lake",567433,847000,67,03/2016,wy
"Jackson Lake",591369,847000,69.8,04/2016,wy
"Jackson Lake",726466,847000,85.8,05/2016,wy
"Jackson Lake",801090,847000,94.6,06/2016,wy
"Jackson Lake",725978,847000,85.7,07/2016,wy
"Jackson Lake",603445,847000,71.2,08/2016,wy
"Jackson Lake",487742,847000,57.6,09/2016,wy
"Jackson Lake",456677,847000,53.9,10/2016,wy
"Jackson Lake",502232,847000,59.3,11/2016,wy
"Jackson Lake",523460,847000,61.8,12/2016,wy
"Jackson Lake",546974,847000,64.6,01/2017,wy
"Jackson Lake",572658,847000,67.6,02/2017,wy
"Jackson Lake",576011,847000,68,03/2017,wy
"Jackson Lake",486760,847000,57.5,04/2017,wy
Alcova,156876,184300,85.1,01/2000,WY
Alcova,156065,184300,84.7,02/2000,WY
Alcova,156178,184300,84.7,03/2000,WY
Alcova,156922,184300,85.1,04/2000,WY
Alcova,179790,184300,97.6,05/2000,WY
Alcova,180840,184300,98.1,06/2000,WY
Alcova,180010,184300,97.7,07/2000,WY
Alcova,180791,184300,98.1,08/2000,WY
Alcova,180254,184300,97.8,09/2000,WY
Alcova,179961,184300,97.6,10/2000,WY
Alcova,156493,184300,84.9,11/2000,WY
Alcova,157238,184300,85.3,12/2000,WY
Alcova,156515,184300,84.9,01/2001,WY
Alcova,156696,184300,85,02/2001,WY
Alcova,156876,184300,85.1,03/2001,WY
Alcova,156493,184300,84.9,04/2001,WY
Alcova,178403,184300,96.8,05/2001,WY
Alcova,180132,184300,97.7,06/2001,WY
Alcova,180498,184300,97.9,07/2001,WY
Alcova,179133,184300,97.2,08/2001,WY
Alcova,179644,184300,97.5,09/2001,WY
Alcova,180376,184300,97.9,10/2001,WY
Alcova,157080,184300,85.2,11/2001,WY
Alcova,156065,184300,84.7,12/2001,WY
Alcova,156313,184300,84.8,01/2002,WY
Alcova,156944,184300,85.2,02/2002,WY
Alcova,156583,184300,85,03/2002,WY
Alcova,156493,184300,84.9,04/2002,WY
Alcova,177869,184300,96.5,05/2002,WY
Alcova,179279,184300,97.3,06/2002,WY
Alcova,179790,184300,97.6,07/2002,WY
Alcova,180669,184300,98,08/2002,WY
Alcova,179206,184300,97.2,09/2002,WY
Alcova,179547,184300,97.4,10/2002,WY
Alcova,158393,184300,85.9,11/2002,WY
Alcova,156515,184300,84.9,12/2002,WY
Alcova,157012,184300,85.2,01/2003,WY
Alcova,156133,184300,84.7,02/2003,WY
Alcova,156043,184300,84.7,03/2003,WY
Alcova,158212,184300,85.8,04/2003,WY
Alcova,178015,184300,96.6,05/2003,WY
Alcova,180547,184300,98,06/2003,WY
Alcova,181232,184300,98.3,07/2003,WY
Alcova,180010,184300,97.7,08/2003,WY
Alcova,178112,184300,96.6,09/2003,WY
Alcova,178719,184300,97,10/2003,WY
Alcova,158189,184300,85.8,11/2003,WY
Alcova,156088,184300,84.7,12/2003,WY
Alcova,156538,184300,84.9,01/2004,WY
Alcova,156673,184300,85,02/2004,WY
Alcova,156899,184300,85.1,03/2004,WY
Alcova,156561,184300,84.9,04/2004,WY
Alcova,178525,184300,96.9,05/2004,WY
Alcova,179376,184300,97.3,06/2004,WY
Alcova,181379,184300,98.4,07/2004,WY
Alcova,181354,184300,98.4,08/2004,WY
Alcova,181501,184300,98.5,09/2004,WY
Alcova,180352,184300,97.9,10/2004,WY
Alcova,158303,184300,85.9,11/2004,WY
Alcova,155975,184300,84.6,12/2004,WY
Alcova,156088,184300,84.7,01/2005,WY
Alcova,155930,184300,84.6,02/2005,WY
Alcova,155863,184300,84.6,03/2005,WY
Alcova,156065,184300,84.7,04/2005,WY
Alcova,180376,184300,97.9,05/2005,WY
Alcova,181183,184300,98.3,06/2005,WY
Alcova,180620,184300,98,07/2005,WY
Alcova,181232,184300,98.3,08/2005,WY
Alcova,180083,184300,97.7,09/2005,WY
Alcova,180254,184300,97.8,10/2005,WY
Alcova,159486,184300,86.5,11/2005,WY
Alcova,156944,184300,85.2,12/2005,WY
Alcova,156651,184300,85,01/2006,WY
Alcova,156290,184300,84.8,02/2006,WY
Alcova,156718,184300,85,03/2006,WY
Alcova,157622,184300,85.5,04/2006,WY
Alcova,179888,184300,97.6,05/2006,WY
Alcova,179595,184300,97.4,06/2006,WY
Alcova,179888,184300,97.6,07/2006,WY
Alcova,180523,184300,98,08/2006,WY
Alcova,180107,184300,97.7,09/2006,WY
Alcova,179839,184300,97.6,10/2006,WY
Alcova,158734,184300,86.1,11/2006,WY
Alcova,156155,184300,84.7,12/2006,WY
Alcova,156268,184300,84.8,01/2007,WY
Alcova,156268,184300,84.8,02/2007,WY
Alcova,156380,184300,84.9,03/2007,WY
Alcova,157849,184300,85.6,04/2007,WY
Alcova,181109,184300,98.3,05/2007,WY
Alcova,180840,184300,98.1,06/2007,WY
Alcova,180889,184300,98.1,07/2007,WY
Alcova,181330,184300,98.4,08/2007,WY
Alcova,179961,184300,97.6,09/2007,WY
Alcova,179547,184300,97.4,10/2007,WY
Alcova,158348,184300,85.9,11/2007,WY
Alcova,156425,184300,84.9,12/2007,WY
Alcova,156561,184300,84.9,01/2008,WY
Alcova,156448,184300,84.9,02/2008,WY
Alcova,156583,184300,85,03/2008,WY
Alcova,157554,184300,85.5,04/2008,WY
Alcova,179742,184300,97.5,05/2008,WY
Alcova,179961,184300,97.6,06/2008,WY
Alcova,179815,184300,97.6,07/2008,WY
Alcova,180547,184300,98,08/2008,WY
Alcova,180694,184300,98,09/2008,WY
Alcova,181134,184300,98.3,10/2008,WY
Alcova,157872,184300,85.7,11/2008,WY
Alcova,156718,184300,85,12/2008,WY
Alcova,156786,184300,85.1,01/2009,WY
Alcova,156628,184300,85,02/2009,WY
Alcova,156470,184300,84.9,03/2009,WY
Alcova,158552,184300,86,04/2009,WY
Alcova,180229,184300,97.8,05/2009,WY
Alcova,180278,184300,97.8,06/2009,WY
Alcova,180620,184300,98,07/2009,WY
Alcova,180376,184300,97.9,08/2009,WY
Alcova,180571,184300,98,09/2009,WY
Alcova,179473,184300,97.4,10/2009,WY
Alcova,160079,184300,86.9,11/2009,WY
Alcova,156538,184300,84.9,12/2009,WY
Alcova,155908,184300,84.6,01/2010,WY
Alcova,155998,184300,84.6,02/2010,WY
Alcova,156335,184300,84.8,03/2010,WY
